pair_id,commission_a_bps,commission_h_bps,stamp_duty_a_bps,stamp_duty_h_bps,slippage_bps,commission_a_buy_bps,commission_a_sell_bps,commission_h_buy_bps,commission_h_sell_bps,stamp_duty_a_buy_bps,stamp_duty_a_sell_bps,stamp_duty_h_buy_bps,stamp_duty_h_sell_bps,slippage_a_buy_bps,slippage_a_sell_bps,slippage_h_buy_bps,slippage_h_sell_bps,borrow_bps,commission_total_bps,stamp_total_bps,slippage_total_bps,total_cost_level_bps,net_cagr,net_sharpe,max_dd,breakeven_total_cost,breakeven_slippage,worst_case_net_dd,breakeven_cost_level
601318.SS-2318.HK,4.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.04386949922090122,0.785045342536068,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.04386949922090122,0.785045342536068,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,14.0,0.04381897717846517,0.7841829682369594,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,14.0,0.04381897717846517,0.7841829682369594,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,14.0,0.04381897717846517,0.7841829682369594,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,14.0,0.04381897717846517,0.7841829682369594,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.043768452525607016,0.7833194404741964,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,6.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.043768452525607016,0.7833194404741964,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.043768452525607016,0.7833194404741964,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,2.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.043768452525607016,0.7833194404741964,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.043768452525607016,0.7833194404741964,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,18.0,0.04371792526192997,0.7824547632305001,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,8.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,6.0,0.0,0.0,0.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,4.0,0.0,0.0,0.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,2.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.043667395387038344,0.7815889405037574,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,6.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,4.0,0.0,5.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,4.0,5.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,2.0,0.0,5.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,2.0,5.0,0.0,0.0,4.0,4.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,0.0,0.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,0.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,22.0,0.04361686290053557,0.7807219763069267,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,0.0,20.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,10.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,0.0,20.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,8.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,4.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,10.0,2.0,0.0,0.0,0.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.04356632780202507,0.7798538746679462,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,8.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,6.0,0.0,5.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,6.0,5.0,0.0,0.0,2.0,2.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,4.0,0.0,5.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,4.0,5.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,2.0,0.0,5.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,2.0,5.0,0.0,0.0,6.0,6.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,0.0,0.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,26.0,0.04351579009111051,0.7789846396296412,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,0.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,8.0,0.0,20.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,5.0,5.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,8.0,0.0,20.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,0.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,10.0,0.0,0.0,0.0,4.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,8.0,0.0,20.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,6.0,8.0,0.0,0.0,0.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,8.0,6.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,10.0,4.0,0.0,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.04346524976739485,0.7781142752496277,-0.0358367357830458,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,20.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,20.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,8.0,0.0,5.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,2.0,8.0,5.0,0.0,0.0,2.0,2.0,8.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
601318.SS-2318.HK,4.0,6.0,0.0,5.0,0.0,4.0,4.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,30.0,0.043414706830481986,0.7772427856002205,-0.035836735783045914,,,-0.035876418322728476,
